Issuer Code,Issuer Precinct,Issuing Agency,Issuer Command
618479,7,P,0007
937502,100,P,0100
111104,839,P,0839
932231,46,P,0046
100239,985,X,0985
362220,0,P,BNTE
956823,447,P,0447
0,67,C,0067
961677,115,P,0115
926421,88,P,0088
950170,75,P,0075
949425,66,P,0066
43418,152,P,0152
943876,18,P,0018
931387,18,P,0018
600034,982,X,0982
600152,982,X,0982
953179,34,P,0034
952482,28,P,0028
948652,43,P,0043
962067,46,P,0046
961831,46,P,0046
920916,41,P,0041
960051,44,P,0044
0,419,P,0419
959657,48,P,0048
962057,48,P,0048
959723,46,P,0046
958976,46,P,0046
943069,115,P,0115
931870,0,P,TD02
931820,0,P,TD02
955078,25,P,0025
563552,496,X,0496
111122,839,P,0839
111134,839,P,0839
111101,839,P,0839
956221,103,P,0103
939851,75,P,0075
936497,40,P,0040
159,0,K,0000
73,0,K,0000
22,0,K,0000
50,0,K,0000
152,0,X,0000
90099,0,X,0000
71,0,K,0000
104,0,X,0000
961619,81,P,0081
945335,79,P,0079
932222,75,P,0075
962062,81,P,0081
938637,81,P,0081
960237,81,P,0081
948693,0,P,0000
952138,81,P,0081
954687,75,P,0075
958203,60,P,0060
955195,60,P,0060
947696,71,P,0071
959765,70,P,0070
956410,77,P,0077
958409,32,P,0032
952673,123,P,0123
959329,123,P,0123
941346,123,P,0123
31,2,K,0002
364930,402,P,T402
352040,401,P,T401
353432,0,P,MTPU
330293,0,P,QTPU
330293,0,P,QTBN
348614,0,P,0NIC
348532,502,P,T502
160625,1,K,0001
160445,2,P,0002
160633,1,K,0001
957855,123,P,0123
904433,447,P,0447
944737,123,P,0123
923807,123,P,0123
941460,123,P,0123
948828,18,P,0018
958046,62,P,0062
908117,63,P,0063
953534,62,P,0062
160644,5,P,0005
161053,4,P,0004
160373,5,P,0005
160273,5,K,0005
160112,7,K,0007
160619,2,P,0002
160342,3,K,0003
107379,0,X,CCPP
108817,0,X,CCPD
109997,0,X,CCPD
105939,0,X,CCPD
959423,41,P,0041
939443,42,P,0042
955421,41,P,0041
955420,41,P,0041
957566,48,P,0048
940924,26,P,0026
924529,112,P,0112
954685,165,P,0165
952507,63,P,0063
963401,63,P,0063
956874,807,P,0807
958435,802,P,0802
958934,807,P,0807
960972,807,P,0807
953264,807,P,0807
953147,807,P,0807
961923,807,P,0807
963052,807,P,0807
958259,47,P,0047
956131,47,P,0047
934709,45,P,0045
47326,822,P,0822
45007,642,P,0642
45398,0,P,0000
47418,0,P,PAPD
47285,642,P,0642
647371,642,P,0642
47786,302,P,0302
935717,172,P,0172
961083,803,P,0803
953485,0,P,PSA3
934387,71,P,0071
948633,71,P,0071
962834,870,P,0870
950654,46,P,0046
957715,46,P,0046
959394,72,P,0072
959392,72,P,0072
953212,7,P,0007
922240,14,P,0014
955535,161,P,0161
960479,10,P,0010
958490,6,P,0006
945864,83,P,0083
954931,83,P,0083
961731,90,P,0090
952368,90,P,0090
954098,73,P,0073
954833,73,P,0073
958508,73,P,0073
955578,77,P,0077
953992,77,P,0077
939884,83,P,0083
961226,83,P,0083
950256,83,P,0083
760127,88,P,0088
958427,94,P,0094
926501,165,P,0165
958180,5,P,0005
927089,1,P,0001
955912,161,P,0161
954707,161,P,0161
926950,50,P,0050
960119,43,P,0043
962755,43,P,0043
905276,48,P,0048
942541,98,P,0098
938182,48,P,0048
934427,49,P,0049
959189,49,P,0049
958697,45,P,0045
933786,45,P,0045
922940,17,P,0017
957917,17,P,0017
955465,161,P,0161
955488,14,P,0014
951719,161,P,0161
953875,14,P,0014
954644,161,P,0161
954778,401,P,0401
962104,52,P,0052
942109,52,P,0052
960340,50,P,0050
958645,52,P,0052
958480,52,P,0052
927018,17,P,0017
959501,161,P,0161
954104,161,P,0161
537883,0,S,BXBO
952549,111,P,0111
949106,108,P,0108
962748,108,P,0108
966307,115,P,0115
963072,115,P,0115
955671,109,P,0109
938220,102,P,0102
961069,104,P,0104
958291,112,P,0112
964542,115,P,0115
957429,111,P,0111
935427,104,P,0104
951887,109,P,0109
927762,109,P,0109
955404,81,P,0081
603728,0,S,KN05
932434,73,P,0073
921480,73,P,0073
963246,79,P,0079
959795,84,P,0084
933296,77,P,0077
959882,84,P,0084
960464,106,P,0106
962334,122,P,0122
956045,121,P,0121
539572,0,S,MN01
535572,0,S,MN01
695940,0,S,MN02
960604,25,P,0025
957653,28,P,0028
947919,14,P,0014
950197,5,P,0005
943515,18,P,0018
958840,47,P,0047
960736,75,P,0075
931912,70,P,0070
931468,70,P,0070
961660,70,P,0070
955589,70,P,0070
958521,70,P,0070
959813,70,P,0070
960620,47,P,0047
933259,47,P,0047
963292,47,P,0047
962888,47,P,0047
959587,52,P,0052
961962,40,P,0040
957468,52,P,0052
962123,46,P,0046
936847,46,P,0046
947669,52,P,0052
954009,41,P,0041
958872,70,P,0070
960225,0,P,0000
926453,63,P,0063
933819,63,P,0063
932662,63,P,0063
960803,26,P,0026
954381,70,P,0070
947691,49,P,0049
947891,49,P,0049
962997,46,P,0046
963202,46,P,0046
936303,49,P,0049
957623,40,P,0040
957623,46,P,0046
101180,976,X,0976
929926,72,P,0072
955615,72,P,0072
956193,68,P,0068
956153,68,P,0068
960698,69,P,0069
931951,69,P,0069
952525,0,P,0000
948600,78,P,0078
926864,71,P,0071
928585,71,P,0071
928585,0,P,0000
956556,71,P,0071
955955,70,P,0070
958045,72,P,0072
960384,72,P,0072
934758,9,P,0009
961556,9,P,0009
962074,4,P,0004
961909,9,P,0009
945438,62,P,0062
930981,10,P,0010
930771,10,P,0010
939706,13,P,0013
946744,32,P,0032
949734,24,P,0024
953804,109,P,0109
958496,114,P,0114
948895,111,P,0111
958847,71,P,0071
937823,78,P,0078
959272,70,P,0070
961680,71,P,0071
959397,76,P,0076
959397,70,P,0070
946914,70,P,0070
956545,61,P,0061
960622,67,P,0067
959089,62,P,0062
961277,67,P,0067
955913,67,P,0067
949217,7,P,0007
956984,67,P,0067
958453,61,P,0061
959084,110,P,0110
958453,110,P,0110
949788,104,P,0104
162666,115,P,0115
954632,115,P,0115
950324,67,P,0067
958625,67,P,0067
964700,67,P,0067
951363,67,P,0067
957516,67,P,0067
948721,68,P,0068
938481,62,P,0062
938496,62,P,0062
938492,62,P,0062
949291,67,P,0067
949870,69,P,0069
955480,67,P,0067
955480,27,P,0027
955536,67,P,0067
948923,67,P,0067
954538,67,P,0067
947104,67,P,0067
958142,63,P,0063
950771,18,P,0018
944443,18,P,0018
961046,18,P,0018
944477,18,P,0018
958797,67,P,0067
961685,67,P,0067
954654,67,P,0067
956846,61,P,0061
954957,70,P,0070
933905,20,P,0020
933905,70,P,0070
953928,68,P,0068
950321,78,P,0078
951255,79,P,0079
942933,28,P,0028
958432,878,P,0878
962892,25,P,0025
929553,19,P,0019
962261,19,P,0019
925800,23,P,0023
959503,34,P,0034
947809,24,P,0024
910863,869,P,0869
910365,869,P,0869
961568,0,P,TP32
929892,60,P,0060
931694,60,P,0060
962491,76,P,0076
957377,76,P,0076
953566,76,P,0076
950487,69,P,0069
962489,67,P,0067
962486,62,P,0062
943797,0,P,JD30
943797,0,P,TD39
910552,969,P,0969
910552,869,P,0869
962445,969,P,0969
910363,889,P,0889
254382,968,X,0968
103246,968,X,0968
960406,9,P,0009
942442,6,P,0006
955273,67,P,0067
961008,69,P,0069
951987,72,P,0072
945620,72,P,0072
954912,72,P,0072
959010,75,P,0075
962498,75,P,0075
962597,75,P,0075
962141,73,P,0073
944688,83,P,0083
957549,63,P,0063
963232,14,P,0014
950997,17,P,0017
961179,103,P,0103
956342,105,P,0105
350297,804,P,T804
943930,0,P,TS04
960259,84,P,0084
942262,88,P,0088
961953,79,P,0079
956627,77,P,0077
945332,90,P,0090
992317,75,P,0075
958349,77,P,0077
471998,0,X,EHPW
471998,0,X,EHRN
535930,0,P,EHHW
935807,0,P,EHPW
608876,0,P,BHPW
636397,0,P,EHPW
689748,0,P,EHPW
956070,109,P,0109
958655,100,P,0100
940299,113,P,0113
931804,154,P,0154
956108,105,P,0105
959158,106,P,0106
939492,102,P,0102
935659,107,P,0107
420637,0,D,0000
961078,23,P,0023
959760,23,P,0023
961389,26,P,0026
948017,26,P,0026
954797,32,P,0032
935449,0,P,0000
961944,42,P,0042
954166,43,P,0043
954476,40,P,0040
955143,40,P,0040
0,509,P,0509
952610,50,P,0050
957703,43,P,0043
218437,968,X,0968
257921,968,X,0968
937048,809,P,0809
943261,809,P,0809
952965,809,P,0809
960246,809,P,0809
960246,804,P,0804
941227,0,P,PSA9
961772,0,P,PSA9
947276,90,P,0090
950274,90,P,0090
363924,0,P,MSE1
303924,0,P,MSE1
958657,28,P,0028
932140,28,P,0028
953891,33,P,0033
954135,33,P,0033
956709,19,P,0019
963268,26,P,0026
962971,26,P,0026
963004,26,P,0026
922479,26,P,0026
960742,24,P,0024
637088,0,S,SI02
355052,0,P,MNTE
363955,0,P,BKTE
363955,0,P,BXTE
362268,0,P,BXTE
361324,0,P,BXTE
361089,0,P,TEBX
365373,0,P,TEBX
365373,0,P,BXTE
363044,0,P,BXTE
354117,0,P,BXTE
362174,0,P,BXTE
365930,0,P,BXTE
365904,0,P,BXTE
365855,0,P,BXTE
331666,0,P,BNTE
331666,0,P,BXTE
331666,0,P,BXTF
331660,0,P,BXTE
366575,0,P,BXTE
366575,0,P,0BXE
366511,0,P,TEBX
364841,0,P,BXTE
358867,803,P,T803
366460,402,P,T402
355052,0,P,MNTF
362189,0,P,MSE1
343926,0,P,BNTE
362272,0,P,MSE5
358235,0,P,MSE5
347637,730,P,T730
363140,0,P,SITE
362223,0,P,SITE
782072,977,X,0977
589249,977,X,0977
808456,922,X,0922
569012,922,X,0922
668678,977,X,0977
589219,977,X,0977
782971,977,X,0977
538735,0,S,KS18
686282,0,S,KS11
915225,30,P,0030
952788,94,P,0094
686265,0,S,MN03
697243,0,S,MN11
930253,90,P,0090
951972,90,P,0090
934229,83,P,0083
158881,83,P,0083
959348,46,P,0046
953413,46,P,0046
958266,46,P,0046
959666,46,P,0046
959269,52,P,0052
961527,52,P,0052
921188,40,P,0040
932100,41,P,0041
960011,43,P,0043
924816,163,P,.163
956062,50,P,0050
935480,83,P,0083
957108,83,P,0083
940288,83,P,O083
950005,83,P,0083
960968,83,P,0083
944103,75,P,0075
961590,40,P,0040
961005,40,P,0040
923822,41,P,0041
949705,41,P,0041
958491,48,P,0048
901172,52,P,0052
957401,44,P,0044
954131,94,P,0094
961954,44,P,0044
955522,44,P,0044
958159,45,P,0045
763216,43,P,0043
961122,71,P,0071
959577,71,P,0071
955709,42,P,0042
941422,42,P,0042
944888,45,P,0045
960531,40,P,0040
957782,42,P,0042
932967,45,P,0045
0,109,P,1109
960979,109,P,0109
955096,109,P,0109
960603,114,P,0114
928143,109,P,0109
337666,0,P,BXTE
365931,402,P,T402
357059,402,P,T402
361795,402,P,T402
366454,402,P,T402
945123,110,P,0110
962575,110,P,0110
966612,110,P,0110
954183,118,P,0118
960151,109,P,0109
937609,109,P,0109
958689,115,P,0115
936831,115,P,0115
949342,114,P,0114
949367,10,P,0010
941548,109,P,0109
960008,114,P,0114
960098,114,P,0114
910757,114,P,0114
952501,104,P,0104
959152,23,P,0023
932465,66,P,0066
931065,66,P,0066
957947,66,P,0066
0,66,P,0066
958251,66,P,0066
960413,66,P,0066
962106,25,P,0025
937509,25,P,0025
926841,14,P,0014
922935,9,P,0009
952830,9,P,0009
980623,2,P,0002
963187,7,P,0007
947352,7,P,0007
932058,7,P,0007
932180,7,P,0007
943038,17,P,0017
961599,9,P,0009
971286,13,P,0013
363029,106,P,T106
359575,0,P,MST6
359286,106,P,T106
365819,102,P,T102
364008,401,P,T401
357765,401,P,T401
358655,401,P,T401
938655,401,P,T401
355544,0,P,QNTE
365854,401,P,T401
957503,34,P,0034
357627,109,P,T109
948797,108,P,0108
961880,109,P,0109
948835,106,P,0106
955091,30,P,0030
939874,36,P,0036
962555,30,P,0030
954848,23,P,0023
974168,33,P,0033
924169,33,P,0033
956506,106,P,0106
956508,106,P,0106
937261,106,P,0106
935306,106,P,0106
913363,103,P,0103
960976,33,P,0033
953864,32,P,0032
947169,24,P,0024
932530,24,P,0024
963311,24,P,0024
944921,114,P,0114
957986,114,P,0114
966660,114,P,0114
937227,103,P,0103
953591,35,P,0035
948836,70,P,0070
935279,20,P,0020
944492,20,P,0020
939167,0,P,0O20
943891,102,P,0102
937003,100,P,0100
938023,100,P,0100
957775,100,P,0100
932827,100,P,0100
928552,20,P,0020
960525,19,P,0019
761174,25,P,0025
920439,25,P,0025
934577,25,P,0025
929572,19,P,0019
938880,19,P,0019
990462,30,P,0030
461323,38,P,0038
931868,108,P,0108
931855,105,P,0105
934275,71,P,0071
949613,71,P,0071
961804,21,P,0021
956295,75,P,0075
958994,71,P,0071
927826,70,P,0070
946731,68,P,0068
958781,72,P,0072
939558,72,P,0072
928225,105,P,0105
962070,105,P,0105
962479,105,P,0105
962554,872,P,0872
959792,72,P,O072
961094,66,P,0066
941565,66,P,0066
947159,66,P,0066
995458,102,P,0102
958768,103,P,0103
961118,102,P,0102
941575,107,P,0107
949811,102,P,0102
952218,66,P,0066
930200,0,P,0000
952135,66,P,0066
947811,61,P,0061
960819,72,P,0072
433628,72,P,0072
925503,76,P,0076
956879,76,P,0076
962936,102,P,0102
963792,102,P,0102
958075,106,P,0106
345140,0,P,MTPU
354094,0,P,MTPU
361898,108,P,T108
356499,0,P,3TPU
345063,0,P,MTPU
341298,0,P,MTPU
352036,0,P,MPTU
352036,0,P,MTPU
923520,61,P,0061
923320,61,P,0061
423770,0,P,0000
923600,66,P,0066
923200,61,P,0061
932230,72,P,0072
962248,72,P,0072
937317,76,P,0076
906724,76,P,0076
357358,0,P,BNTE
357351,301,P,T301
365902,301,P,T301
332558,0,P,SICA
954400,70,P,0070
931275,76,P,0076
960732,76,P,0076
926437,78,P,0078
939329,78,P,0078
953256,78,P,0078
957425,78,P,0078
942195,67,P,0067
935726,67,P,0067
935226,62,P,0062
949794,62,P,0062
929046,68,P,0068
957301,60,P,0060
957800,69,P,0069
366549,0,P,BSTE
960204,36,P,0036
930320,69,P,0069
941981,69,P,0069
967886,69,P,0069
961841,69,P,0069
962636,669,P,0669
965514,70,P,0070
961955,70,P,0070
965958,70,P,0070
357483,109,P,T109
357681,109,P,T109
938004,120,P,0120
949359,120,P,0120
953477,120,P,0120
936903,120,P,0120
949457,122,P,0122
963114,122,P,0122
935039,122,P,0122
101029,976,P,0976
101437,976,P,0976
100322,976,P,0976
100064,976,X,0976
239095,968,P,0968
963045,83,P,0083
963282,83,P,0083
962899,88,P,0088
954072,83,P,0083
956399,83,P,0083
947947,94,P,0094
961322,94,P,0094
925134,23,P,0023
951488,25,P,0025
942010,23,P,0023
963141,94,P,0094
963915,805,P,0805
963223,805,P,0805
963100,805,P,0805
946333,805,P,0805
935609,108,P,0108
935603,106,P,0106
952123,105,P,0105
939557,34,P,0034
953683,46,P,0046
923841,46,P,0046
900571,110,P,0110
941203,109,P,0109
989938,877,P,0877
950666,17,P,0017
960721,13,P,0013
958310,6,P,0006
946375,6,P,0006
950669,6,P,0006
959315,119,P,0119
964090,114,P,0114
940543,111,P,0111
160243,3,P,0003
161475,3,P,0003
164693,3,K,0003
937608,5,P,0005
929572,17,P,0017
160160,3,P,0003
954816,41,P,0041
962303,44,P,0044
947382,47,P,0047
962763,42,P,0042
962703,42,P,0042
952783,42,P,0042
997576,0,S,QW05
955117,44,P,0044
934341,44,P,0044
941601,46,P,0046
959072,46,P,0046
950635,46,P,0046
949765,41,P,0041
937520,41,P,0041
953310,163,P,0163
936623,163,P,0163
685708,0,S,QW02
955517,163,P,0163
955090,40,P,0040
960870,42,P,0042
943505,44,P,0044
929183,52,P,0052
948957,52,P,0052
961298,52,P,0052
961538,44,P,0044
945136,44,P,0044
938429,50,P,0050
900269,0,P,0000
958302,48,P,0048
950382,48,P,0048
958552,0,P,0000
927059,163,P,0163
955817,163,P,0163
932321,50,P,0050
932397,50,P,0050
912325,0,S,QW01
956481,80,P,0080
945371,50,P,0050
945371,73,P,0073
950082,50,P,0050
956444,52,P,0052
996444,50,P,0050
958451,52,P,0052
956750,43,P,0043
952790,43,P,0043
945730,43,P,0043
962011,43,P,0043
953708,40,P,0040
960006,40,P,0040
934240,44,P,0044
944314,45,P,0045
952522,112,P,0112
559409,112,P,0112
927428,109,P,0109
954011,44,P,0044
958543,44,P,0044
958586,94,P,0094
950659,94,P,0094
537823,0,S,QWB0
924451,94,P,0094
959909,88,P,0088
962549,114,P,0114
950879,110,P,0110
939339,110,P,0110
929172,909,P,0909
952856,104,P,0104
954502,109,P,0109
958869,73,P,0073
955533,73,P,0073
960080,22,P,0022
955075,77,P,0077
957713,73,P,0073
924669,84,P,0084
959438,109,P,0109
961152,107,P,0107
939736,109,P,0109
956297,104,P,0104
962578,104,P,0104
941289,114,P,0114
950391,84,P,0084
932616,84,P,0084
957045,84,P,0084
947577,877,P,0877
442545,114,P,0114
941957,114,P,0114
939457,108,P,0108
943773,108,P,0108
943729,108,P,0108
944089,108,P,0108
951694,114,P,0114
954522,112,P,0112
947486,112,P,0112
958598,115,P,0115
611243,0,S,BX10
632397,0,S,BX10
963270,109,P,0109
963217,104,P,0104
944775,704,P,0704
962527,104,P,0104
962579,104,P,0104
944775,4,P,0004
960898,114,P,0114
961514,14,P,0014
962004,119,P,0119
957284,114,P,0114
952806,114,P,0114
951453,0,P,P5A8
958872,0,P,PSA8
960154,808,P,0808
959890,114,P,0114
958743,14,P,0014
931771,114,P,0114
962802,0,P,0000
939128,115,P,0115
949496,111,P,0111
943668,111,P,0111
960585,66,P,0066
958698,60,P,0060
958968,61,P,0061
929393,61,P,0061
587626,0,S,BX07
954860,72,P,0072
941888,72,P,0072
952942,72,P,0072
963306,68,P,0068
952085,68,P,0068
686961,0,S,BX01
0,0,S,BX11
960113,61,P,0061
962235,72,P,0072
924840,72,P,0072
961762,72,P,0072
931221,72,P,0072
954190,161,P,0161
895350,14,P,0014
939542,14,P,0014
962855,13,P,0013
919370,19,P,0019
161227,4,K,0004
160954,4,P,0004
950695,709,P,0709
958969,109,P,0109
962325,109,P,0109
160475,4,P,0004
925983,406,P,0406
942113,401,P,0401
901102,406,P,0406
588816,0,S,MW03
942519,26,P,0026
942829,26,P,0026
959906,34,P,0034
954159,34,P,0034
588813,0,S,MN03
945913,23,P,0023
954023,26,P,0026
915584,26,P,0026
942819,826,P,0826
942817,26,P,0026
0,269,P,0269
901147,26,P,0026
686962,0,S,MN13
958200,34,P,0034
535280,0,S,BX12
903530,0,S,W12
929395,19,P,0019
948689,68,P,0068
962635,65,P,0065
949800,48,P,0048
946535,66,P,0066
957617,66,P,0066
952241,66,P,0066
952298,66,P,0066
949065,66,P,0066
947153,60,P,0060
929510,66,P,0066
954775,70,P,0070
955675,70,P,0070
960493,70,P,0070
960445,70,P,0070
160495,70,P,0070
961972,70,P,0070
761662,20,P,0020
0,69,P,0069
936389,69,P,0069
958785,79,P,0079
933782,70,P,0070
607929,0,S,KS12
951264,70,P,0070
951245,70,P,0070
907244,70,P,0070
961817,70,P,0070
961391,70,P,0070
931753,68,P,0068
953152,68,P,0068
950617,68,P,0068
940051,68,P,0068
957687,69,P,0069
901589,70,P,0070
950470,70,P,0070
947101,71,P,0071
947101,70,P,0070
933908,70,P,0070
988527,70,P,0070
992486,67,P,0067
958791,67,P,0067
951260,67,P,0067
956501,71,P,0071
923089,71,P,0071
961520,71,P,0071
938466,71,P,0071
931767,71,P,0071
947008,71,P,0071
952397,62,P,0062
938466,62,P,0062
949634,78,P,0078
951779,78,P,0078
942869,62,P,0062
922199,62,P,0062
949763,62,P,0062
950355,62,P,0062
958733,76,P,0076
960376,0,P,0000
922587,60,P,0060
950986,60,P,0060
929587,62,P,0062
954832,68,P,0068
956588,63,P,0063
956588,68,P,0068
951564,65,P,0065
952750,66,P,0066
929925,61,P,0061
937113,61,P,0061
937115,61,P,0061
955138,68,P,0068
961881,0,P,0000
927582,60,P,0060
961020,70,P,0070
937337,114,P,0114
952369,114,P,0114
935504,114,P,0114
958839,114,P,0114
527619,0,S,QW01
936663,0,P,0000
947034,420,P,0420
936547,400,P,0400
367351,301,P,T301
356970,0,P,TEBN
363470,301,P,T301
361813,301,P,T301
362534,802,P,T802
611190,0,S,KS15
364909,0,P,MST6
361269,0,P,MTTF
361138,106,P,T106
343455,501,P,T501
345551,501,P,T501
0,501,P,T501
330692,501,P,T501
361306,102,P,T102
361302,102,P,T102
357347,401,P,T401
929902,19,P,0019
960606,33,P,0033
942647,33,P,0033
955060,33,P,0033
958263,23,P,0023
366456,401,P,T401
366516,0,P,QNTE
363042,401,P,T401
341921,0,P,QNTE
0,0,P,MNTE
341299,103,P,T103
359285,0,P,BXTE
365328,0,P,BXTE
365228,0,P,BXTE
364915,0,P,BXTE
365305,0,P,BXTE
365363,0,P,BXTE
946471,34,P,0034
962858,30,P,0030
939879,30,P,0030
361267,0,P,BXTE
361365,0,P,BXTE
362534,802,P,0802
366527,0,P,BNTE
362532,0,P,MSTS
366569,0,P,MSE5
355054,402,P,T402
363493,402,P,T402
352045,803,P,T803
363035,402,P,T402
953710,34,P,0034
957848,30,P,0030
364854,402,P,T402
362563,0,P,QSTE
362249,402,P,T402
366460,0,P,QSRE
356353,0,P,QSTE
367864,402,P,7402
361864,402,P,T402
943687,30,P,0030
957506,30,P,0030
957189,30,P,0030
962166,28,P,0028
939508,28,P,0028
365810,0,P,BSTE
365808,0,P,BSTE
365310,302,P,T302
366430,301,P,T301
366523,0,P,BNTE
554144,0,P,BNTE
362539,802,P,T802
160507,7,P,0007
160508,7,P,0007
160253,3,K,0003
933559,77,P,0077
358160,301,P,T301
935432,66,P,0066
978432,66,P,0066
947976,0,P,0000
669672,0,S,QE07
686996,0,S,QE12
959479,109,P,0109
952149,109,P,0109
904614,99,P,1099
959898,105,P,0105
942289,109,P,0109
959916,109,P,0109
959996,109,P,0109
952930,114,P,0114
929078,110,P,0110
941548,169,P,0169
957480,114,P,0114
942035,114,P,0114
961893,119,P,0119
959859,83,P,0083
940597,804,P,0804
958730,804,P,0804
959598,107,P,0107
943347,107,P,0107
963250,102,P,0102
907070,107,P,0107
940762,105,P,0105
974770,107,P,0107
954682,70,P,0070
956058,84,P,0084
951788,114,P,0114
938118,108,P,0108
957228,108,P,0108
962863,46,P,0046
939906,13,P,0013
959495,106,P,0106
960077,102,P,0102
933956,106,P,0106
957591,113,P,0113
958398,25,P,0025
950862,804,P,0804
962337,809,P,0809
364910,302,P,T302
366487,0,P,BSTE
961843,52,P,0052
944669,20,P,0020
937579,19,P,0019
904614,100,P,0100
956636,112,P,0112
936461,26,P,0026
958282,32,P,0032
931068,80,P,0080
951153,70,P,0070
957550,83,P,0083
944317,83,P,0083
960325,103,P,0103
962184,100,P,0100
941689,113,P,0113
953112,808,P,0808
949102,136,P,0136
946821,136,P,0136
618182,0,X,0OMT
553389,0,X,0QMT
910868,0,F,0000
912647,252,F,8252
912065,0,F,0000
161419,2,K,0002
160664,2,K,0002
164623,3,K,0003
963044,67,P,0067
936069,67,P,0067
941716,67,P,0067
330978,0,P,TEBN
459057,50,P,0050
942405,49,P,0049
931460,70,P,0070
958148,63,P,0063
930996,27,P,0027
954723,77,P,0077
958533,88,P,0088
961090,88,P,0088
958420,94,P,0094
949139,84,P,0084
958901,8,P,0008
963050,802,P,0802
957868,105,P,0105
961016,105,P,0105
956967,105,P,0105
958765,102,P,0102
1581,968,X,0968
218437,968,M,0968
951070,67,P,0067
954567,67,P,0067
984564,67,P,0067
959494,70,P,0070
953927,68,P,0068
957420,60,P,0060
958256,49,P,0049
959855,49,P,0049
948720,47,P,0047
926590,47,P,0047
956217,41,P,0041
943217,63,P,0063
941724,63,P,0063
933875,63,P,0063
960870,70,P,0070
927550,401,P,0401
47720,302,P,0302
44896,302,P,0302
47310,302,P,0302
42719,0,P,0JFK
950464,109,P,0109
942873,107,P,0107
943382,102,P,0102
946133,102,P,0102
960207,84,P,0084
946158,28,P,0028
938411,46,P,0046
961707,46,P,0046
956695,60,P,0060
957391,16,P,0016
963279,89,P,1089
537883,0,S,BXB0
429822,0,X,QNRO
948607,78,P,0078
928588,71,P,0071
956196,71,P,0071
954718,161,P,0161
955464,103,P,0103
954646,102,P,0102
955248,122,P,0122
959938,43,P,0043
954782,860,P,0860
951322,0,P,TD01
956659,81,P,0081
955392,77,P,0077
928835,34,P,0034
954321,72,P,0072
961331,72,P,0072
0,79,P,0079
961744,88,P,0088
856474,88,P,0088
937932,108,P,0108
953340,104,P,0104
762954,115,P,0115
956791,67,P,0067
956745,804,P,0804
961606,0,P,PSA6
945044,6,P,0006
940675,582,P,0582
921825,83,P,0083
350997,883,P,0883
962565,101,P,0101
960345,123,P,0123
933751,122,P,0122
941468,123,P,0123
954911,73,P,0073
950917,83,P,0083
916067,83,P,0083
934847,104,P,0104
954157,112,P,0112
959668,111,P,0111
988772,62,P,0062
953757,62,P,0062
938491,62,P,0062
950393,102,P,0102
943880,102,P,0102
950276,102,P,0102
951367,0,P,010O
951882,70,P,0070
946438,76,P,0076
956833,76,P,0076
960916,63,P,0063
927140,63,P,0063
963041,67,P,0067
961205,807,P,0807
954765,25,P,0025
960749,77,P,0077
535930,0,X,FHPW
8816,0,X,DHPW
575709,0,P,EHPW
962493,112,P,0112
962687,1,P,0001
953650,114,P,0114
663236,63,P,0063
942886,63,P,0063
254409,968,X,0968
943476,809,P,0809
901057,90,P,0090
962838,90,P,0090
952126,90,P,0090
961393,90,P,0090
956371,875,P,0875
2898,968,X,0968
100294,968,X,0968
103193,698,X,0698
950128,52,P,0052
351274,502,P,T502
926044,401,P,0401
957635,46,P,0046
937507,49,P,0049
930873,49,P,0049
936208,45,P,0045
950654,44,P,0044
950251,42,P,0042
938855,49,P,0049
959592,72,P,0072
959395,75,P,0075
959372,22,P,0022
929493,7,P,0007
933293,18,P,0018
961155,18,P,0018
927346,18,P,0018
254377,0,X,0000
914212,258,F,E258
356255,0,P,MSTE
954717,0,P,TD02
940167,169,P,0169
101232,14,X,0014
952451,32,P,0032
0,0,P,0AD2
946756,107,P,0107
957762,17,P,0017
696014,0,S,QNSP
100185,976,X,0976
101433,976,P,0976
101439,976,X,0976
100442,976,X,0976
100368,976,X,0976
0,0,C,QNEE
0,0,C,QSCA
943657,26,P,0026
953972,26,P,0026
950294,90,P,0090
0,0,P,0MSP
944490,48,P,0048
940589,136,P,0136
931876,2,P,0002
100992,976,X,0976
0,0,C,00KC
651457,50,P,0050
950583,625,P,0625
935359,123,P,0123
952836,9,P,0009
940430,72,P,0072
955404,28,P,0028
934442,73,P,0073
955340,75,P,0075
962208,18,P,0018
957383,18,P,0018
924268,18,P,0018
962599,18,P,0018
111141,839,P,0839
111132,839,P,0839
123,0,K,0000
171,0,X,0000
600144,0,X,0000
958579,69,P,0069
955920,71,P,0071
951342,62,P,0062
954606,67,P,0067
947536,78,P,0078
954320,81,P,0081
955399,81,P,0081
961690,88,P,0088
944740,103,P,0103
962092,113,P,0113
957767,18,P,0018
962852,25,P,0025
962754,25,P,0025
331870,109,P,0109
160625,1,P,0001
160445,2,K,0002
951874,14,P,0014
952994,14,P,0014
955541,161,P,0161
955034,161,P,0161
943221,10,P,0010
960914,25,P,0025
160696,1,K,0001
160645,1,K,0001
956083,42,P,0042
955205,52,P,0052
948456,0,P,TD20
948456,0,P,TD30
943297,0,P,TD30
929282,0,P,TD30
944797,115,P,0115
952733,112,P,0112
953674,75,P,0075
929643,83,P,0083
49865,822,P,0822
958683,0,P,PSA3
960934,46,P,0046
954117,0,P,0000
935821,41,P,0041
957004,41,P,0041
956276,42,P,0042
960739,42,P,0042
958452,43,P,0043
951231,46,P,0046
940983,5,P,0005
